Providers,States,Name,Company,pct_UltraHi_ADL_2011,pct_UltraHi_ADL_2012,pct_UltraHi_ADL_2013,pct_UltraHi_ADL_2014,avg_UltraHi_ADL,PctRankUltraHi
495293,VA,THE BERKSHIRE HEALTH & REHAB CENTER,MEDICAL FACILITIES OF AMERICA,0.515094149,0.490542576,0.485659804,0.460368536,0.487916266,0.220554487
495294,VA,PULASKI HEALTH & REHAB CENTER,MEDICAL FACILITIES OF AMERICA,0.471158132,0.501961841,0.465103202,0.461136212,0.474839847,0.174595299
495295,VA,RIVERSIDE HEALTH & REHAB CENTER,MEDICAL FACILITIES OF AMERICA,0.48737337,0.502023225,0.510390292,0.474854054,0.493660235,0.241518328
495296,VA,COURTLAND HEALTH & REHAB CENTER,MEDICAL FACILITIES OF AMERICA,0.488882661,0.509073119,0.489248208,0.474069272,0.490318315,0.229609874
495297,VA,BOWLING GREEN HEALTH & REHAB CENTER,MEDICAL FACILITIES OF AMERICA,0.508226113,0.538209458,0.575142161,0.492434068,0.52850295,0.406934193
495299,VA,GOLDEN LIVING-ELIZABETH ADAM CRUMP,GGNSC,0.587502266,0.596835318,0.581890676,0.610751546,0.594244951,0.797618309
495300,VA,AMER HC X LLC DBA HH KING GEORGE,HERITAGE HALL,0.521293435,0.558214239,0.630458149,0.58556656,0.573883096,0.681572908
495301,VA,LIFE CARE CORP DBA HH FRONT ROYAL,HERITAGE HALL,0.507075472,0.512818358,0.507644799,0.525423729,0.513240589,0.329715314
495302,VA,THE CARRINGTON,ALTACARE CORPORATION,0.544474394,0.554535637,0.562848147,0.434079602,0.523984445,0.382373008
495303,VA,RIVERSIDE CC- WEST POINT,RIVERSIDE HEALTH SYSTEM,0.523655794,0.449113779,0.570663812,0.526791305,0.517556173,0.349004528
495305,VA,COLISEUM CONVALESCENT & REHAB,VIRGINIA HEALTH SERVICES  INC.,0.489181411,0.513711248,0.466105074,0.469039428,0.48450929,0.208397941
495306,VA,BLUE RIDGE NURSING CENTER,Independent,0.409194997,0.419884118,0.463186626,0.471065114,0.440832714,0.081994666
495308,VA,RIVERSIDE REHAB CENTER AT HAMPTON,RIVERSIDE HEALTH SYSTEM,0.483326908,0.503757977,0.523515313,0.510491541,0.505272935,0.292625442
495311,VA,OUR LADY OF HOPE HEALTH CENTER,Independent,0.593413593,0.58073197,0.525854193,0.514647194,0.553661738,0.549959685
495312,VA,THE JOHNSON CTR AT FALCONS LANDING,Independent,0.587757651,0.616293016,0.61882399,0.506294136,0.582292198,0.734912857
495317,VA,AMER HC X LLC DBA HH DILLWYN,HERITAGE HALL,0.585550266,0.516228748,0.504227517,0.504504505,0.527627759,0.401724245
495318,VA,BERRY HILL NURSING HOME,Independent,0.560865645,0.574727598,0.659944516,0.617246596,0.603196089,0.837313155
495319,VA,THE VIRGINIAN,Independent,0.474027001,0.466068223,0.534839426,0.589425287,0.516089984,0.343050301
495320,VA,AMER HC X LLC DBA HH CLINTWOOD,HERITAGE HALL,0.52614635,0.585191998,0.603821656,0.555568595,0.56768215,0.641009738
495321,VA,LIFE CARE CORP DBA HH LEXINGTON,HERITAGE HALL,0.56610295,0.531823085,0.555662702,0.554014101,0.55190071,0.53997395
495323,VA,LIFE CARE CORP DBA HH LAUREL MEADOWS,HERITAGE HALL,0.543760519,0.555849783,0.532470382,0.542726348,0.543701758,0.4901073
495324,VA,ATLANTIC SHORES,Independent,0.531173414,0.544862218,0.580412371,0.583160828,0.559902208,0.592383551
495326,VA,TM H&R OF CHARLOTTESVILLE  LLC,COVENANT DOVE,0.656361364,0.623731424,0.64950157,0.557803648,0.621849502,0.909942318
495328,VA,CARRINGTON PLACE OF TAPPAHANNOCK,TRADITIONS SENIOR MANAGEMENT,0.612263575,0.573199809,0.573816156,0.613052267,0.593082952,0.790857781
495330,VA,CARRINGTON PLACE OF CHESAPEAKE,TRADITIONS SENIOR MANAGEMENT,0.609751584,0.62067515,0.622307785,0.586305563,0.609760021,0.864727408
495332,VA,RIVERSIDE CC - SMITHFIELD,RIVERSIDE HEALTHCARE ASSOCIATION,0.501628986,0.495282708,0.530608882,0.556347227,0.520966951,0.36612293
495333,VA,HIGHLAND RIDGE REHAB CENTER,Independent,0.485235366,0.559955752,0.593980693,0.582509383,0.555420298,0.562116231
495334,VA,SHORE LIFECARE,RIVERSIDE HEALTHCARE ASSOCIATION,0.497638141,0.508724276,0.528621988,0.416510695,0.487873775,0.220182348
495339,VA,HOLLY MANOR NURSING HOME,Independent,0.59864855,0.53777621,0.488980092,0.502588481,0.531998333,0.424610804
495342,VA,YORK CONVALESCENT & REHAB CENTER,VIRGINIA HEALTH SERVICES  INC.,0.486897076,0.511322697,0.483586234,0.532132481,0.503484622,0.283383986
495343,VA,GRACE HEALTH AND REHAB OF GREENE COU,GRACE HEALTHCARE LLC,0.483251739,0.438133367,0.514847591,0.453576299,0.472452249,0.167524654
495345,VA,LANCASHIRE CONVALESCENT & REHAB CENT,VIRGINIA HEALTH SERVICES  INC,0.409065064,0.403512722,0.453616607,0.437971698,0.426041523,0.053277926
495349,VA,CARRINGTON PLACE OF WYTHEVILLE,TRADITIONS SENIOR MANAGEMENT,0.51700731,0.549630444,0.621684947,0.621874415,0.577549279,0.704707561
495350,VA,AMER HC X LLC DBA HH WISE,HERITAGE HALL,0.550944068,0.632949561,0.578097225,0.56756509,0.582388986,0.735409043
495352,VA,LEE NURSING AND REHAB CTR,COMMONWEALTH CARE OF ROANOKE  INC.,0.593851133,0.581096849,0.594990975,0.624208045,0.59853675,0.8168455
495353,VA,AMER HC X LLC DBA HH BLACKSTONE,HERITAGE HALL,0.507763044,0.577305765,0.590568205,0.556305996,0.557985752,0.579110587
495354,VA,GREENSPRING VILLAGE  INC.,ERICKSON LIVING MANAGEMENT LLC,0.452844689,0.542273682,0.56693661,0.572392695,0.533611919,0.434100354
495355,VA,RADFORD HEALTH & REHAB CENTER,COMMONWEALTH CARE OF ROANOKE  INC.,0.606322138,0.589814983,0.615455853,0.586962583,0.599638889,0.821063078
495356,VA,AMER HC X  LLC DBA HH BLACKSBURG,HERITAGE HALL,0.47218554,0.535084936,0.551307443,0.570722689,0.532325152,0.426719593
495357,VA,OUR LADY OF THE VALLEY,Independent,0.515648186,0.552988531,0.56490922,0.55713577,0.547670427,0.516343112
495358,VA,AMELIA LLC,PRECISION MANAGEMENT  LLC,0.534529915,0.484346685,0.488459262,0.501332572,0.502167108,0.276809527
495359,VA,DOGWOOD VILLAGE OF ORANGE CNTY HLTH,Independent,0.475326797,0.536076562,0.568336657,0.535727167,0.528866796,0.408546797
495360,VA,THE WOODLANDS HEALTH & REHAB CENTER,COMMONWEALTH CARE OF ROANOKE  INC.,0.587860179,0.606311581,0.521570214,0.542437713,0.564544922,0.6216585
495363,VA,FAIRMONT CROSSING,CENTRA HEALTH,0.620900279,0.602168142,0.596800753,0.584030861,0.600975009,0.827079328
495364,VA,THE ORCHARD,RIVERSIDE HEALTHCARE ASSOCIATION,0.477977587,0.492294308,0.507081081,0.508890673,0.496560912,0.254047014
495365,VA,AFS OF LEBANON,KISSITO HEALTHCARE  INC.,0.608359388,0.602643907,0.575284091,0.570921724,0.589302277,0.772002729
495366,VA,LAKE PRINCE CENTER  INC.,UNITED CHURCH RETIREMENT HOMES  INC,0.429419313,0.405544148,0.440530832,0.395496129,0.417747606,0.041431495
495367,VA,NORTHAMPTON CONVALESCENT & REHAB,VIRGINIA HEALTH SERVICES  INC.,0.54856264,0.512513272,0.554475193,0.540136249,0.538921839,0.464057558
495368,VA,THE NEWPORT,VIRGINIA HEALTH SERVICES  INC.,0.525617517,0.587445277,0.567678783,0.598010705,0.569688071,0.653910563
495370,VA,BRIDGEWATER HOME  INC.,Independent,0.465804357,0.479183549,0.528211846,0.547397449,0.5051493,0.29181914
495371,VA,AMER HC VII  LLC DBA HH-RICH CREEK,HERITAGE HALL,0.416652678,0.498696947,0.542491407,0.523881893,0.495430731,0.249333251
495372,VA,THE WOODVIEW NURSING HOME,Independent,0.487482014,0.440333192,0.424212319,0.481814773,0.458460575,0.124294486
495373,VA,BRANDON OAKS HEALTH CENTER,Independent,0.59176466,0.590377788,0.588785047,0.600989142,0.592979159,0.790547665
495375,VA,EMPORIA MANOR  LLC,EPIC MGT LLC,0.418651758,0.448041936,0.462625934,0.485858887,0.453794629,0.112324009
495377,VA,THE LAURELS OF CHARLOTTESVILLE,LAUREL HEALTH CARE COMPANY,0.564628473,0.56805425,0.576181176,0.557936384,0.566700071,0.634683372
495378,VA,SPRINGTREE HEALTH & REHAB CNTR,MEDICAL FACILITIES OF AMERICA,0.549968173,0.551292729,0.534151467,0.530925897,0.541584567,0.478695032
495379,VA,MEADOWVIEW NURSING HOME,Independent,0.461585633,0.551423907,0.398800757,0.443277108,0.463771851,0.139862309
495380,VA,CHASE CITY HEALTH & REHAB CENTER,COMMONWEALTH CARE OF ROANOKE  INC.,0.544802063,0.540194647,0.550652881,0.600889938,0.559134882,0.586367301
495381,VA,SUMMIT HEALTH & REHABILITATION CTR,CENTRA HEALTH,0.555817208,0.591765948,0.545938174,0.514026908,0.55188706,0.539787881
495383,VA,SANDERS,RIVERSIDE HEALTHCARE ASSOCIATION,0.48912114,0.499776546,0.536923149,0.52341556,0.512309099,0.325063574
495385,VA,OAK LEA NURSING HOME,Independent,0.516609257,0.556915221,0.547274563,0.51518811,0.533996788,0.436457235
495386,VA,CARRINGTON PLACE AT BOTETOURT,TRADITIONS SENIOR MANAGEMENT,0.589066481,0.56625285,0.630583681,0.627820051,0.603430766,0.838677665
495388,VA,GAINESVILLE HEALTH & REHAB CENTER,COMMONWEALTH CARE OF ROANOKE  INC,0.622946027,0.618647663,0.587408427,0.57665521,0.601414331,0.829808348
495390,VA,BIRMINGHAM GREEN,Independent,0.546779339,0.598603122,0.547350732,0.579787804,0.568130249,0.643986851
495391,VA,GLENBURNIE REHAB & NURSING CENTER,HEALTHBRIDGE MANAGEMENT,0.507799011,0.47160913,0.542669037,0.560942641,0.520754955,0.365254605
495393,VA,SITTER & BARFOOT VETERANS CARE CTR,Independent,0.414090334,0.420545278,0.415415952,0.404232804,0.413571092,0.0360975
495394,VA,THE LAURELS OF BON AIR,LAUREL HEALTH CARE COMPANY,0.555412945,0.571367998,0.592804257,0.593264369,0.578212392,0.708863115
495395,VA,FORT NORFOLK RETIREMENT COMMUNITY  I,Independent,0.609164079,0.606730581,0.59162165,0.590580162,0.599524118,0.820628915
495396,VA,CARRIAGE HILL HEALTH & REHAB CENTER,COMMONWEALTH CARE OF ROANOKE  INC.,0.549377706,0.55618022,0.520139566,0.570646994,0.549086122,0.524220058
495397,VA,THE CHESAPEAKE,VIRGINIA BAPTIST HOMES INC.,0.512247529,0.534665356,0.572228202,0.587135243,0.551569083,0.538733486
495398,VA,DINWIDDIE HEALTH CARE  LLC,COMMONWEALTH CARE OF ROANOKE,0.518180252,0.565030005,0.515072572,0.470382337,0.517166291,0.347081809
495399,VA,CHATHAM HEALTH AND REHAB,SABER HEALTHCARE GROUP,0.569785836,0.624007183,0.634853284,0.62803217,0.614169618,0.882590089
495400,VA,CULPEPER BAPTIST RETIREMENT COMMUNIT,VIRGINIA BAPTIST HOMES  INC.,0.516123557,0.532010582,0.513290803,0.601680351,0.540776323,0.473795199
495401,VA,CHESTERFIELD HEALTHCARE GROUP,SABER HEALTHCARE GROUP,0.535514528,0.582309368,0.607775416,0.609788251,0.583846891,0.742169571
495402,VA,VUMH OF WILLIAMSBURG,Independent,0.462112729,0.538020833,0.532038835,0.453059318,0.496307929,0.253364758
495403,VA,LAKEWOOD MANOR,VIRGINIA BAPTIST HOMES  INC.,0.510322411,0.544109112,0.535710889,0.48874281,0.519721306,0.360044657
495404,VA,THE GLEBE  INC.,VIRGINIA BAPTIST HOMES  INC.,0.565150479,0.57260274,0.54142877,0.484200447,0.540845609,0.474105315
495406,VA,KROONTJE NURSING CENTER,Independent,0.642163662,0.621698944,0.519088616,0.606859949,0.597452793,0.811573528
495407,VA,FALLS RUN NURSING AND REHAB. CENTER,SABER HEALTHCARE GROUP,0.506479184,0.61703091,0.624911887,0.634413428,0.595708852,0.803882652
505004,WA,ISSAQUAH NURSING & REHAB CENTER,NORTH AMERICAN HEALTH CARE INC.,0.644882679,0.660156493,0.661648222,0.660486608,0.6567935,0.982881598
505009,WA,PARK RIDGE CARE CENTER,NORTH AMERICAN HEALTH CARE INC.,0.608784364,0.629176421,0.598891035,0.579226069,0.604019472,0.84109657
505010,WA,GARDEN VILLAGE,Independent,0.568273092,0.495342579,0.526824978,0.596694953,0.546783901,0.510761025
505016,WA,GRAYS HARBOR HEALTH & REHAB CENTER,AVALON HEALTH CARE,0.545685053,0.537268994,0.553546901,0.583438758,0.554984926,0.559883396
505017,WA,WASHINGTON CARE SERVICES  INC.,Independent,0.545484315,0.610893629,0.584649594,0.568838461,0.577466499,0.704087329
505024,WA,FRANKLIN HILLS HEALTH AND REHAB,EXTENDICARE HEALTH SERVICES,0.571481817,0.580763227,0.628258083,0.614313029,0.598704039,0.817527755
505027,WA,LUTHERAN RETIREMENT HOME,Independent,0.560479042,0.562246964,0.589391233,0.589141905,0.575314786,0.689635924
505033,WA,ROCKWOOD SOUTH,Independent,0.484862178,0.439700964,0.540601023,0.586265128,0.512857323,0.328536873
505042,WA,BALLARD CENTER,GENESIS HEALTHCARE,0.592920354,0.573777585,0.546891465,0.573207072,0.571699119,0.66724555
505052,WA,MERCER ISLAND CARE,VIDELL HEALTHCARE,0.593197643,0.650391061,0.473874466,0.522053507,0.559879169,0.592197482
505059,WA,PANORAMA CONVALESCENT & REHAB CENTER,Independent,0.592410509,0.612173913,0.625097571,0.65881021,0.622123051,0.91093469
505069,WA,CRISTWOOD NURSING AND REHABILITATION,Independent,0.52538458,0.561717352,0.558776969,0.558059719,0.550984655,0.535136141
505070,WA,LIFE CARE CENTER OF RICHLAND,LIFE CARE CENTER OF AMERICA,0.577653508,0.552145064,0.594494295,0.615870628,0.585040874,0.7489301
505074,WA,PARK MANOR REHABILITATION CENTER,THE ENSIGN GROUP,0.651840286,0.564428,0.620071685,0.604647728,0.610246924,0.866960243
505075,WA,REGENCY AT THE PARK,REGENCY PACIFIC MANAGEMENT INC.,0.668058993,0.63954315,0.651196519,0.63162768,0.647606586,0.96991875
505081,WA,PACIFIC CARE REHABILITATION,THE ENSIGN GROUP,0.507493357,0.537145394,0.573128489,0.608972467,0.556684927,0.569869131
505085,WA,CRESCENT HEALTH CARE,Independent,0.482839575,0.431666136,0.431405188,0.501154008,0.461766227,0.134156174
505086,WA,LANDMARK CARE CENTER,HYATT FAMILY FACILITIES,0.503381876,0.522255397,0.555936344,0.560543761,0.535529344,0.44470632
505092,WA,ALDERWOOD PARK HEALTH AND REHAB,EMPRES FINANCIAL SERVICES  LLC,0.548115801,0.543062201,0.521434139,0.612737665,0.556337451,0.568008435
505093,WA,ORCHARD PARK,REVERA HEALTH SYSTEMS,0.561805188,0.544465384,0.522203086,0.568539564,0.549253306,0.525832661
505096,WA,TOPPENISH NURSING & REHAB CENTER,PRESTIGE HEALTHCARE,0.499513257,0.488193018,0.499276112,0.434201912,0.480296075,0.192830118
505098,WA,SHUKSAN HEALTHCARE CENTER,JK&L INC,0.609201021,0.581933613,0.57092084,0.574576597,0.584158018,0.744340383
505099,WA,GSS - SPOKANE VALLEY,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,0.569777963,0.561842677,0.552751409,0.615774581,0.575036658,0.687713205
505114,WA,THE GARDENS ON UNIVERSITY,EXTENDICARE HEALTH SERVICES,0.649256261,0.610300045,0.638990921,0.564995811,0.615885759,0.890032872
505123,WA,BREMERTON CONVALESCENT CENTER,EXTENDICARE HEALTH SERVICES,0.597412967,0.602206471,0.624626802,0.586613885,0.602715031,0.835390436
505128,WA,SEQUIM HEALTH AND REHABILITATION,EXTENDICARE HEALTH SERVICES,0.611570946,0.615465083,0.613321262,0.664479754,0.626209261,0.925075978
505140,WA,HIGHLAND HEALTH AND REHABILITATIOIN,EMPRES FINANCIAL SERVICES  LLC,0.49280047,0.561360054,0.482376636,0.567075086,0.525903062,0.393040997
505151,WA,CASHMERE CONVALESCENT CENTER,Independent,0.681099874,0.601476015,0.464213506,0.44809228,0.548720419,0.521987223
505154,WA,TACOMA NURSING AND REHABILITATION CE,PRESTIGE HEALTHCARE,0.549804769,0.584169684,0.59908848,0.555567579,0.572157628,0.67034671
505181,WA,REDMOND CARE AND REHABILITATION CTR,THE ENSIGN GROUP,0.549677806,0.598180517,0.590780809,0.618210419,0.589212388,0.771382497
505182,WA,PROVIDENCE MT ST VINCENT,PROVIDENCE HEALTH & SERVICES,0.476079424,0.469325471,0.541195356,0.54482137,0.507855405,0.305154128
505183,WA,AVAMERE HERITAGE REHABILITATION OF T,AVAMERE HEALTH SERVICES,0.451622851,0.542015718,0.533985718,0.521462912,0.5122718,0.324877504
505185,WA,CRESTWOOD CONVALESCENT CENTER,EXTENDICARE HEALTH SERVICES,0.587449026,0.579935157,0.581737096,0.605042394,0.588540918,0.767723128
505188,WA,LIFE CARE CENTER OF FEDERAL WAY,LIFE CARE CENTER OF AMERICA,0.57717803,0.579047393,0.572678843,0.610978072,0.584970585,0.748619984
505195,WA,NORTH AUBURN,EXTENDICARE HEALTH SERVICES,0.584651508,0.497631023,0.598402585,0.605862125,0.57163681,0.666873411
505202,WA,TALBOT CENTER FOR REHAB & HEALTHCARE,EMPRES FINANCIAL SERVICES  LLC,0.569184448,0.605195651,0.59144013,0.58997685,0.58894927,0.77008001
505204,WA,AVAMERE TRANS CARE & REHAB QUEEN ANN,AVAMERE HEALTH SERVICES,0.577092815,0.57227808,0.588560886,0.662297366,0.600057287,0.822799727
505206,WA,180 KND TRANS & REHAB-VANCOUVER,KINDRED HEALTHCARE INC.,0.59665996,0.582351208,0.499022642,0.474313023,0.538086708,0.459219748
505211,WA,PUYALLUP NURSING AND REHABILITATION,PRESTIGE HEALTHCARE,0.56059012,0.578251953,0.598998708,0.577590097,0.57885772,0.713949017
505214,WA,114 KND NRSG & REHAB-ARDEN,KINDRED HEALTHCARE INC.,0.508508751,0.556201392,0.576298701,0.570804475,0.55295333,0.545307945
505216,WA,FIDALGO CARE CENTER,JK&L INC,0.585043197,0.573143786,0.587807349,0.554650886,0.575161304,0.688705576
505217,WA,RIDGEMONT TERRACE,STAFFORD HEALTH SERVICES,0.596906536,0.603109656,0.620286727,0.620593768,0.610224172,0.866836197
505223,WA,AVAMERE BELLINGHAM HEALTH CARE & REH,AVAMERE HEALTH SERVICES,0.620250076,0.517528009,0.549125856,0.56309549,0.562499858,0.607765304
505226,WA,PRESTIGE CARE & REHAB - SUNNYSIDE,PRESTIGE HEALTHCARE,0.466567974,0.563240474,0.543014265,0.527770765,0.52514837,0.388451281
505230,WA,FIR LANE HEALTH AND REHABILITATION,EXTENDICARE HEALTH SERVICES,0.534756098,0.543357097,0.558815103,0.603923648,0.560212986,0.594368294
505232,WA,WOODLAND CONVALESCENT CENTER,Independent,0.545416257,0.513770967,0.531469898,0.599895123,0.547638061,0.51590895
505236,WA,ALDERCREST HEALTH AND REHABILITATION,EXTENDICARE HEALTH SERVICES,0.58463573,0.618293683,0.594077766,0.596010717,0.598254474,0.815667059
505239,WA,PARK ROSE CARE CENTER,REGENCY PACIFIC MANAGEMENT INC.,0.543879616,0.595823181,0.6385622,0.65437495,0.608159987,0.857160578
505240,WA,FOREST RIDGE HEALTH AND REHAB CENTER,EXTENDICARE HEALTH SERVICES,0.604930002,0.552877218,0.559258615,0.596535969,0.578400451,0.710537741
505243,WA,EVERGREEN NURSING & REHAB CENTER,EXTENDICARE HEALTH SERVICES,0.544126899,0.573725286,0.562269574,0.575306051,0.563856953,0.616386529
505246,WA,AVALON CARE CENTER - PULLMAN  LLC,AVALON HEALTH CARE,0.545136867,0.520640671,0.493129981,0.542274313,0.525295458,0.389133536
505251,WA,WHITMAN HEALTH & REHAB CENTER,EMPRES FINANCIAL SERVICES  LLC,0.564917656,0.591601447,0.570783864,0.612690355,0.584998331,0.748806053
505252,WA,BURIEN NURSING & REHAB CENTER,NORTH AMERICAN HEALTH CARE INC.,0.693551461,0.698828963,0.670122791,0.660519407,0.680755655,0.997333003
505254,WA,ROO-LAN HEALTHCARE CENTER,Independent,0.489603025,0.547760211,0.557874763,0.552839413,0.537019353,0.453451591
505257,WA,ALDERWOOD MANOR,LIFE CARE CENTER OF AMERICA,0.624773111,0.619186047,0.6319433,0.613506568,0.622352256,0.911678968
505261,WA,LAKE RIDGE CENTER,GENESIS HEALTHCARE,0.422369389,0.412249706,0.52792002,0.500996016,0.465883783,0.145878559
505262,WA,SHORELINE HEALTH & REHABILITATION,Independent,0.504750415,0.529541801,0.597657567,0.596402822,0.557088151,0.572908268
505263,WA,PRESTIGE POST-ACUTE & REHAB-KITTITAS,PRESTIGE HEALTHCARE,0.572324479,0.620439989,0.5680499,0.562052854,0.580716806,0.7248651
505264,WA,AVAMERE SKILLED NURSING OF TACOMA,AVAMERE HEALTH SERVICES,0.537587952,0.565071473,0.500183756,0.545502927,0.537086527,0.45382373
505265,WA,EMERALD CARE,Independent,0.436428473,0.42469381,0.482214271,0.520089286,0.46585646,0.145754512
505269,WA,PACIFIC SPECIALTY AND REHAB,EXTENDICARE HEALTH SERVICES,0.607748739,0.567970851,0.610334065,0.577857786,0.59097786,0.780127768
505270,WA,PARK WEST CARE CENTER,NORTH AMERICAN HEALTH CARE INC.,0.592600313,0.636155516,0.646489846,0.638427989,0.628418416,0.930285927
505272,WA,LIFE CARE CENTER OF MOUNT VERNON,LIFE CARE CENTER OF AMERICA,0.596292916,0.574381071,0.613518071,0.612786801,0.599244714,0.819636544
505273,WA,PRESTIGE CARE & REHAB - CAMAS,PRESTIGE HEALTHCARE,0.503717984,0.535689156,0.585639636,0.610652827,0.558924901,0.585126837
505275,WA,PRESTIGE CARE & REHAB - PINEWOOD TER,PRESTIGE HEALTHCARE,0.616902125,0.471391196,0.537152408,0.588492966,0.553484674,0.548471128
505276,WA,FRONTIER REHAB & EXTENDED CARE FACIL,EMPRES FINANCIAL SERVICES  LLC,0.573412484,0.550186922,0.593462291,0.633191389,0.587563272,0.763319481
505278,WA,HEALTH & REHAB OF NORTH SEATTLE,EMPRES FINANCIAL SERVICES  LLC,0.534820085,0.596743382,0.531916948,0.565381139,0.557215389,0.573776592
505280,WA,RENTON NURSING AND REHABILITATION CE,PRESTIGE HEALTHCARE,0.541421493,0.554589567,0.58191156,0.575757576,0.563420049,0.613843577
505282,WA,LIFE CARE CENTER OF RITZVILLE,LIFE CARE CENTER OF AMERICA,0.599615477,0.530638853,0.61455789,0.569908815,0.578680258,0.713142715
505283,WA,PRESTIGE CARE & REHAB - CLARKSTON,PRESTIGE HEALTHCARE,0.551161808,0.519088708,0.498740346,0.57263654,0.535406851,0.443900019
505286,WA,ROYAL VISTA NURSING & REHAB,PRESTIGE HEALTHCARE,0.561600873,0.510771174,0.560994167,0.561608102,0.548743579,0.52211127
505288,WA,PARK ROYAL HEALTH AND REHAB CENTER,EMPRES FINANCIAL SERVICES  LLC,0.493344602,0.487058294,0.497326203,0.717732207,0.548865327,0.523041618
505289,WA,MANOR CARE OF TACOMA  WA  LLC D.B.A.,HCR MANOR CARE SVCS. LLC,0.649700657,0.613540396,0.626621229,0.628150134,0.629503104,0.932642808
505290,WA,BELMONT TERRACE,STAFFORD HEALTH SERVICES,0.588578027,0.585963589,0.591326928,0.603028846,0.592224348,0.786702227
505294,WA,BEACON HILL REHABILITATION,THE ENSIGN GROUP,0.657000524,0.567982924,0.548055431,0.567325833,0.585091178,0.749364262
505296,WA,ST FRANCIS OF BELLINGHAM,AVAMERE HEALTH SERVICES,0.571254845,0.558870968,0.526689708,0.576025864,0.558210346,0.580413074
505299,WA,PUGET SOUND HEALTHCARE CENTER,EXTENDICARE HEALTH SERVICES,0.557679587,0.568153266,0.549309058,0.544209277,0.554837797,0.558953048
505303,WA,REGENCY OMAK REHAB & NURSING CENTER,REGENCY PACIFIC MANAGEMENT INC.,0.66985447,0.512105984,0.639073296,0.586566207,0.601899989,0.831793091
505304,WA,RAINIER REHABILITATION,THE ENSIGN GROUP,0.57206624,0.539240339,0.540938534,0.535143554,0.546847166,0.511319233
505306,WA,LIFE CARE CENTER OF PORT TOWNSEND,LIFE CARE CENTER OF AMERICA,0.550877832,0.538086609,0.582991202,0.520043131,0.547999694,0.517893692
505311,WA,SEATTLE MEDICAL & REHAB CENTER,EMPRES FINANCIAL SERVICES  LLC,0.572315814,0.660685021,0.540927549,0.526173858,0.57502556,0.687651182
505312,WA,HIGHLINE CARE CENTERS  LLC,Independent,0.560412114,0.522484866,0.491785323,0.510109763,0.521198016,0.367301371
505318,WA,LIFE CARE CENTER OF SKAGIT VALLEY,LIFE CARE CENTER OF AMERICA,0.595392182,0.562509086,0.590726925,0.60138692,0.587503778,0.762885319
505319,WA,MANOR CARE OF LYNNWOOD  WA  LLC D.B.,HCR MANOR CARE SVCS. LLC,0.602810543,0.581609195,0.582454578,0.611370495,0.594561203,0.799044843
505320,WA,COLUMBIA CREST CENTER,GENESIS HEALTHCARE,0.569906243,0.499171217,0.536827045,0.545218471,0.537780744,0.457607145
505322,WA,MANOR CARE OF SPOKANE  WA  LLC D.B.A,HCR MANOR CARE SVCS. LLC,0.661892642,0.642125308,0.614809562,0.57680798,0.623908873,0.917385102
505324,WA,LIFE CARE CENTER OF PUYALLUP,LIFE CARE CENTER OF AMERICA,0.566403987,0.566181928,0.594525345,0.61502532,0.585534145,0.752093283
505325,WA,ISLAND HEALTH & REHAB CENTER,EXTENDICARE HEALTH SERVICES,0.526486646,0.608409321,0.584358009,0.633633319,0.588221824,0.766234572
505327,WA,AVAMERE OLYMPIC REHABILITATION OF SE,AVAMERE HEALTH SERVICES,0.531981703,0.537518292,0.558015235,0.569552386,0.549266904,0.526018731
505331,WA,VICTORY H/R OF BATTLE GROUND  LLC,COVENANT DOVE,0.545211449,0.568987158,0.499033298,0.518111965,0.532835967,0.429200521
505332,WA,LCC OF SAN JUAN ISLANDS,LIFE CARE CENTER OF AMERICA,0.61930024,0.6220056,0.624979751,0.634444631,0.625182555,0.922160888
505334,WA,LIFE CARE CENTER OF KIRKLAND,LIFE CARE CENTER OF AMERICA,0.601877787,0.612149839,0.602308391,0.613575035,0.607477763,0.854369534
505338,WA,SNOHOMISH HEALTH AND REHABILITATION,EMPRES FINANCIAL SERVICES  LLC,0.508894803,0.493232484,0.470880212,0.58606484,0.514768085,0.336289772
505339,WA,MT. SI TRANSITIONAL HEALTH CENTER,REGENCY PACIFIC MANAGEMENT INC.,0.538664555,0.448561465,0.587856959,0.569599109,0.536170522,0.448179619
505341,WA,DISCOVERY NURSING & REHAB OF VANCOUV,PRESTIGE HEALTHCARE,0.53308579,0.565857309,0.536009109,0.553090616,0.547010706,0.512001489
505344,WA,CANTERBURY HOUSE,EMPRES FINANCIAL SERVICES  LLC,0.61296309,0.609413738,0.610552938,0.592098982,0.606257187,0.849965887
505346,WA,CHENEY CARE CENTER,Independent,0.493195427,0.456570931,0.541067285,0.446744221,0.484394466,0.207901755
505347,WA,168 KND TRANS & REHAB-LAKEWOOD,KINDRED HEALTHCARE INC.,0.545425759,0.563038646,0.513006934,0.531065089,0.538134107,0.459529864
505348,WA,GOOD SAMARITAN HEALTH CARE CENTER,REGENCY PACIFIC MANAGEMENT INC.,0.57513817,0.515162317,0.540224403,0.572369866,0.550723689,0.533585561
505350,WA,REGENCY CARE CENTER AT MONROE,REGENCY PACIFIC MANAGEMENT INC.,0.528228866,0.530108507,0.59602649,0.62971206,0.571018981,0.662655833
505351,WA,ARLINGTON HEALTH & REHAB,Independent,0.525900764,0.603895369,0.595293855,0.619408422,0.586124603,0.75513242
